Time (s)	Corrected time (s)	WE(1).Potential (V)	WE(1).Current (A)
338.191136146149	0	-0.9619140625	-0.0010467529296875
338.192636146146	0.00149999999621286	-0.96160888671875	-0.00104766845703125
338.194136146142	0.00299999999242573	-0.96160888671875	-0.00104461669921875
338.195636146138	0.00449999998863859	-0.96160888671875	-0.00104583740234375
338.197136146134	0.00599999998485146	-0.9613037109375	-0.0010443115234375
338.198636146131	0.00749999998106432	-0.9613037109375	-0.00103790283203125
338.200136146127	0.00899999997727718	-0.96160888671875	-0.0010406494140625
338.201636146123	0.01049999997349	-0.96160888671875	-0.00103759765625
338.203136146119	0.0119999999697029	-0.9619140625	-0.00103729248046875
338.204636146115	0.0134999999659158	-0.9619140625	-0.0010394287109375
338.206136146112	0.0149999999621286	-0.96160888671875	-0.00103759765625
338.207636146108	0.0164999999583415	-0.96099853515625	-0.00103485107421875
338.209136146104	0.0179999999545544	-0.96099853515625	-0.0010369873046875
338.2106361461	0.0194999999507672	-0.96099853515625	-0.0010333251953125
338.212136146096	0.0209999999469801	-0.96099853515625	-0.001031494140625
338.213636146093	0.022499999943193	-0.96099853515625	-0.0010333251953125
338.215136146089	0.0239999999394058	-0.9613037109375	-0.001029052734375
338.216636146085	0.0254999999356187	-0.9613037109375	-0.00103302001953125
338.218136146081	0.0269999999318316	-0.9613037109375	-0.00103118896484375
338.219636146078	0.0284999999280444	-0.9613037109375	-0.0010302734375
338.221136146074	0.0299999999242573	-0.9613037109375	-0.001026611328125
338.22263614607	0.0314999999204701	-0.9613037109375	-0.00102813720703125
338.224136146066	0.032999999916683	-0.9613037109375	-0.0010260009765625
338.225636146062	0.0344999999128959	-0.9613037109375	-0.00102569580078125
338.227136146059	0.0359999999091087	-0.96099853515625	-0.00102294921875
338.228636146055	0.0374999999053216	-0.96099853515625	-0.0010247802734375
338.230136146051	0.0389999999015345	-0.9613037109375	-0.00102447509765625
338.231636146047	0.0404999998977473	-0.96099853515625	-0.00102264404296875
338.233136146043	0.0419999998939602	-0.000653076171875003	-1.89208984374994E-05
338.23463614604	0.0434999998901731	-0.000393676757812503	-1.58691406249994E-05
338.236136146036	0.0449999998863859	-0.000302124023437503	-1.70898437499997E-05
338.237636146032	0.0464999998825988	-0.000421142578125006	-1.77001953125006E-05
338.239136146028	0.0479999998788116	-0.000537109374999997	-1.70898437499997E-05
338.240636146024	0.0494999998750245	-0.000384521484374997	-1.92260742187506E-05
338.242136146021	0.0509999998712374	-0.0010101318359375	-1.49536132812503E-05
338.243636146017	0.0524999998674502	-0.000985717773437506	-1.92260742187506E-05
338.245136146013	0.0539999998636631	-0.00113830566406251	-1.77001953125006E-05
338.246636146009	0.055499999859876	-0.00124206542968749	-1.95312500000003E-05
338.248136146006	0.0569999998560888	-0.00135192871093751	-2.01416015624997E-05
338.249636146002	0.0584999998523017	-0.00138244628906251	-1.89208984374994E-05
338.251136145998	0.0599999998485146	-0.0013702392578125	-1.64794921875003E-05
338.252636145994	0.0614999998447274	-0.001263427734375	-2.04467773437494E-05
338.25413614599	0.0629999998409403	-0.0013458251953125	-1.8310546875E-05
338.255636145987	0.0644999998371532	-0.00130310058593749	-1.58691406249994E-05
338.257136145983	0.065999999833366	-0.001324462890625	-1.95312500000003E-05
338.258636145979	0.0674999998295789	-0.0011932373046875	-1.49536132812503E-05
338.260136145975	0.0689999998257917	-0.00109252929687501	-1.89208984374994E-05
338.261636145971	0.0704999998220046	-0.00115966796875	-1.61743164062506E-05
338.263136145968	0.0719999998182175	-0.00113830566406251	-1.95312500000003E-05
338.264636145964	0.0734999998144303	-0.00116577148437499	-1.61743164062506E-05
